title,author,description,link,platforms,pg,example_download_link
Voyageur,Bruno Dias,Permanent descent into ever-changing galaxy.,https://brunodias.itch.io/voyageur,"Windows, Linux, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Super Hexagon,Terry Cavanagh,"A minimal action game by Terry Cavanagh, with music by Chipzel.",https://terrycavanagh.itch.io/super-hexagon,"Windows, Linux, macOS, Android",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Shipwreck,Brushfire Games,"An adventure game in which you must travel the land, explore dungeons, and defeat monsters to escape the island.",https://brushfiregames.itch.io/shipwreck,"Windows, Linux, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Metamorphabet,Vectorpark,"A playful, interactive alphabet.",https://vectorpark.itch.io/metamorphabet,"Windows, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Knights of the Card Table,Ponywolf,Master over 100 dungeons and 3 worlds in this dungeon crawler card game.,https://ponywolf.itch.io/kotct,"Windows, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Hunter's Moon Remastered,Thalamus Digital Publishing Ltd.,The official 30th anniversary remastered edition of the classic C64 shoot 'em up.,https://thalamusdigital.itch.io/hunters-moon-remastered,Windows,4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
"Okay, Hero",Bullet Points,A series of essays on the Metal Gear Solid games,https://bulletpoints.itch.io/okayhero,,4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
BIT RAT : Singularity,[bucket drum games],A hand-pixeled story-driven cyberpunk puzzler,https://bucketdrumgames.itch.io/bitrat,"Windows, Linux, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Pixel Session Vol.1,"Rémy ""Trasevol_Dog"" Devaux",Five Short Experimental Games,https://trasevol-dog.itch.io/pixel-session-vol1,"Windows, Linux, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Memoir En Code: Reissue,Alex Camilleri,an · autobiographical · game · album,https://alexkalopsia.itch.io/memoir-en-code-reissue,"Windows, Linux, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Boa Retina,Jennifer Raye,messy gender uncertainty,https://jenniferraye.itch.io/boa-retina,"Windows, Linux, macOS",4,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=4
Gun Rounds,Blabberf,"Fast paced, turn-based shooter with a cute attitude!",https://blabberf.itch.io/gunrounds,Windows,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
this discord has ghosts in it,will jobst,,https://willjobst.itch.io/ghosts,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Dreaming Sarah,Asteristic Game Studio,A surreal adventure platformer.,https://asteristic.itch.io/dreamingsarah,"Windows, Linux, macOS, Android",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Halloween Forever,Poppy Works,Retro 8-bit spooky Halloween platformer,https://poppyworks.itch.io/halloween-forever,Windows,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Headspun: Dazed Edition,SUPERSTRING,An FMV/Adventure hybrid set in the human brain,https://svperstring.itch.io/headspun-dazed-edition,Windows,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Astrologaster,Nyamyam,A comedy written in the stars,https://nyamyam.itch.io/astrologaster,"Windows, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
VEKTOR 2089,Impbox Games,Futuristic Anti-Gravity Racing,https://impbox.itch.io/vektor2089,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
nullpointer,prophet goddess,first-person cyberpunk arcade action,https://prophetgoddess.itch.io/nullpointer,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Apple Quest Monsters DX,splendidland,A collection of 80+ monsters from an RPG that doesn't exist.,https://splendidland.itch.io/apple-quest-monsters-dx,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Three Lesbians in a Barrow,Digital Poppy,Tabby and her friends get trapped in a barrow. Hijinks ensue.,https://digital-poppy.itch.io/lesbians,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Joggernauts,Space Mace,Deviously cooperative runner/puzzle platformer for 1-4 players.,https://spacemace.itch.io/joggernauts,"Windows, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Blades in the Dark,John Harper,Daring scoundrels in a haunted city,https://johnharper.itch.io/blades-in-the-dark,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
This World Unknown,ebi-hime,"Long fantasy otome VN about dating cute guys, plus monster girls.",https://ebihime.itch.io/this-world-unknown,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
GNOG,KO_OP,Tactile puzzle boxes,https://ko-op.itch.io/gnog,"Windows, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
if not us,ub4q,an IF anthology about five heroes who die,https://ub4q.itch.io/ifnotus,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Black Heart,boyproblems,A Carly Rae Jepsen-themed cultist TTRPG one-shot.,https://boyproblems.itch.io/black-heart,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Mable & The Wood,Graffiti_Games,Mable & The Wood is a Metroidvania where you can take the form of the bosses that you kill.,https://graffiti-games.itch.io/mable-and-the-wood,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
EAT GIRL,tesselode,Surreal top-down dot-eating game,https://tesselode.itch.io/eatgirl,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Four Horsemen,Nuclear Fishin' Software,Leave home. Start anew. Punch racists.,https://nuclearfishinsoftware.itch.io/four-horsemen,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Game Development Cheatsheets - 2018 Edition,allurious,A bumper pack of A4 print-ready fliers that describe various roles in game development and how to get started!,https://allurious.itch.io/cheatsheets2018,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Silicon Zeroes,PleasingFungus,Make a computer from scratch!,https://pleasingfungus.itch.io/silicon-zeroes,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Rebop Blasters,dean_sick,An overpowered platform fighter with destructible terrain and a procedurally generated jazz soundtrack.,https://dean-sick.itch.io/rebop-blasters,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Hyperspace Dogfights,sleeper_games,"Jet Combat Roguelite, Occasionally With Swords",https://sleeper-games.itch.io/hyperspace-dogfights,"Windows, Linux",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
a new life.,Angela He,"When your loved one hurts you, what do you do? A classic love story about letting go.",https://zephyo.itch.io/a-new-life,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Top-Down - Interior Tileset,Raou,A versatile interior tileset for your top-down game,https://raou.itch.io/top-down-interior-tileset,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
CanariPack 1BIT TopDown,Canari Games,"1BIT 16x16 Tileset, Animated Sprites, Music and SFX for your game project!",https://canarigames.itch.io/canaripack-1bit-topdown,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
CTHULHU DEEP GREEN,Dissonance,Conspiracy Horror inspired by the Cthulhu Mythos. 3-6 players.,https://moth-lands.itch.io/cthulhu-deep-green,,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
The Rainsdowne Players,Steve O'Gorman,A creativity-driven RPG about a rundown theatre and pleasing its unruly clientele.,https://rainsdowne.itch.io/the-rainsdowne-players,"Windows, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Cosmic Rochambo,dean_sick,Ram people... in spaaaaace,https://dean-sick.itch.io/cosmic-rochambo,"Windows, Linux, macOS",5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Splinter Zone,MOKKA,Escape Eternal Punishment,https://mokka.itch.io/splinter-zone,Windows,5,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=5
Visual Out,madameberry,Broken.  Abandoned.  Replaced.,https://madameberry.itch.io/visual-out,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Polymute,Linker,A game about changing.,https://linker.itch.io/polymute,Windows,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Bleed,BootdiskRevolution,"Air-dodge, slow-time and blast baddies in this twin-skick action-platformer!",https://bootdiskrevolution.itch.io/bleed,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Village Monsters,Josh Bossie,Escape to a carefree and colorful village where the monsters are your friends.,https://josh-bossie.itch.io/village-monsters,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Verdant Skies,HowlingMoonSoftware,Ensure the success of your colony as you make friends and pursue romance with a diverse cast of characters.,https://howlingmoonsoftware.itch.io/verdant-skies,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
NOISE1,ChevyRay,A posthuman stealth/horror terminal-operated unicode space opera.,https://chevyray.itch.io/noise1,"Windows, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Fossil Hunters,Reptoid Games,An action-adventure game about digging for fossils and building your own dinosaurs!,https://reptoidgames.itch.io/fossil-hunters/download/vCQ2hghvOFABr3WL0dRYxWcNGgThZM9kp6gqjihA,"Windows, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Trawl,House Of Wire,​Trawl the sea to discover what secrets are hidden in its depths and record your findings on your typewriter.,https://houseofwire.itch.io/trawl,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Bakto's Terrifying Cuisine,Roll 4 Tarrasque,A Deliciously Dangerous Culinary Adventure For Starving Level Adventurers,https://roll4tarrasque.itch.io/baktos-terrifying-cuisine,,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Hair Dash,CleanCutGames,,https://cleancutgames.itch.io/hair-dash,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
SilverQuest Gaiden,Wolfgame,A 1bit dungeon crawler.,https://wolfgame.itch.io/silverquest-gaiden,Windows,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Sanguine Sanctum,Modus Interactive,It desires more. Feed It. Nourish It.,https://modus-interactive.itch.io/sanguine-sanctum,"Windows, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
The Search,Jason Godbey,A story-driven puzzle-adventure set in a mysterious world where art comes to life!,https://jasongodbey.itch.io/the-search,Windows,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
BALIKBAYAN: Returning Home,Jamila R. Nedjadi,A Supernatural-Cyberpunk Revolution,https://temporalhiccup.itch.io/balikbayan,,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Butterflies - Episode 1,Le Capitaine,Do you understand the concept of love?,https://le-capitaine.itch.io/butterflies-episode-1,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Tiny Adventure Pack Plus,Vryell,Asset pack for game development.,https://vryell.itch.io/tiny-adventure-pack-plus,,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Last Word,Merlandese,Sophisticated RPG mystery where methods of discourse hold secret power,https://merlandese.itch.io/last-word,"Windows, Linux",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
My Friend Took Me To A Feline Therapy Place For My Anxiety And I’m Starting To Wonder Where The Cats Are?,Alex Zandra,"An illustrated light novel about dealing with anxiety, cats, and gender feels",https://zandravandra.itch.io/felinetherapy,,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Lingotopia,Tristan Dahl,Explore a city and learn a real language,https://tristan-dahl.itch.io/lingotopia,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Astæria,prophet goddess,first-person poetry visualizer,https://prophetgoddess.itch.io/astaeria,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Golf Peaks,afterburn,golf + cards + puzzles,https://afterburn.itch.io/golf-peaks,"Windows, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Hollow Head,Rubeki,"You wake up to a horrible smell, and whispering vents in your apartment. Something's wrong.",https://rubeki.itch.io/hollow-head,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Hex Kit: Spaceland Part One; Space,Cone Of Negative Energy,Sci-Fi themed tiles for Hex Kit!,https://cone.itch.io/spaceland,,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Double Cross,Graffiti_Games,"Explore alternate dimensions, fight interdimensional criminals, and solve crimes in this thrilling action platformer!",https://graffiti-games.itch.io/double-cross,Windows,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
ETHEREAL,Nonsense Arts,Unknown and mysterious world surrounded by carefully designed puzzles,https://nonsensearts.itch.io/ethereal,"Windows, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Witchball,S.L.Clark,2017 // Post-Reality Racing,https://eselsi.itch.io/witchball,Windows,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
"Dominique Pamplemousse and Dominique Pamplemousse in ""Combinatorial Explosion!""",Squinky,A disorienting interactive musical romp with your favourite genderqueer private detective(s).,https://squinky.itch.io/dompam2,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Galactic Wars,VolcanoBytes,a 8bit Space shooter in Pico 8,https://volcanobytes.itch.io/galactic-wars,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Ironsworn: Delve,Shawn Tomkin,A massive expansion and toolkit for the Ironsworn tabletop roleplaying game.,https://shawn-tomkin.itch.io/ironsworn-delve,,6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
MIDNIGHT ULTRA,Forward Instinct,"Blast your way through a neon-dripped, pixelated nightmare in this high-speed, high-thrills FPS set in the Southwest.",https://forwardinstinct.itch.io/midnight-ultra,"Windows, Linux, macOS",6,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=6
Master Spy,TURBOGUN,Throw on your invisibility cloak and put your reflexes to the test in this brutal precision platformer,https://turbogun.itch.io/master-spy,"Windows, macOS",7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Mobius,papercookies,The only game played entirely on a Mobius strip. Play the FREE DEMO!,https://papercookies.itch.io/mobius,Windows,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Gutwhale,Stuffed Wombat,Fight your way through a whales digestive system!,https://stuffedwombat.itch.io/gutwhale,"Windows, Linux, macOS",7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Steam Marines 2,WorthlessBums,Steam Marines 2 - a steampunk tactics game,https://worthlessbums.itch.io/steam-marines-2,"Windows, Linux, macOS",7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
starseed pilgrim,droqen,a pleasant mystery box. a soft puzzle game.,https://droqen.itch.io/starseedpilgrim,"Windows, macOS",7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
RPG Items - Retro Pack,Emberheart Games,591 retro styled item RPG items,https://emberheartgames.itch.io/rpg-items-retro-pack,,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Ruya,Miracle Tea,A game about dreams and motherhood,https://miracle-tea.itch.io/ruya,Windows,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Once Upon A Crime in the West,National Insecurities,"Somewhere in the Old West, there lies a cabin full of corpses...",https://nationalinsecurities.itch.io/once-upon-a-crime-in-the-west,Windows,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
RESPITE 2.0,Modus Interactive,Virtual Relaxation Software,https://modus-interactive.itch.io/respite,Windows,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Glitter Hearts,Greg L,A magical transforming heroes RPG.,https://gleather.itch.io/glitter-hearts,,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Rooftop Cop,S.L.Clark,2014 // A collection of five games + album,https://eselsi.itch.io/rooftop-cop,"Windows, macOS",7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
And All Would Cry Beware!,Tales of the Renegade Sector,Old-School FPS/Metroidvania Hybrid.  Step through a portal to a mysterious world.,https://malec2b.itch.io/and-all-would-cry-beware,"Windows, macOS",7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
Lil' Dragon - Pixel Art Tileset,Raou,Top Down tileset inspired by old RPGs,https://raou.itch.io/topdown-rpg-pixel-art-tileset,,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
NEXT JUMP: Shmup Tactics,Post Mortem Pixels,"NEXT JUMP is a turn-based, tactics Shoot 'em up for people who are bad at SHMUPs, but love them.",https://postmortempixels.itch.io/nextjump,"Windows, Linux, macOS",7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
The Dark Below,Anna Landin,"a game for exiles in the dark, where the only way out is through",https://annalandin.itch.io/the-dark-below,,7,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=7
